episode,reward,steps
1273,-5.399999999999995,35
1274,-10.5,5
1275,-6.099999999999999,15
1276,-8.1,20
1277,-5.299999999999993,40
1278,-6.399999999999997,35
1279,-3.3999999999999986,15
1280,2.3000000000000096,55
1281,-3.8999999999999932,35
1282,-7.8,20
1283,-0.6999999999999975,20
1284,-1.5999999999999979,20
1285,-10.5,20
1286,-10.5,5
1287,-6.499999999999998,15
1288,-10.0,15
1289,-9.1,15
1290,-4.8999999999999995,20
1291,-1.8999999999999897,55
1292,-8.7,15
1293,-3.299999999999998,20
1294,-2.9999999999999982,15
1295,0.30000000000001137,55
1296,-5.5,20
1297,-5.999999999999994,40
1298,-0.19999999999999574,20
1299,-2.5999999999999988,15
