episode,reward,steps
994,16.799999999999976,45
995,2.1000000000000014,20
996,-4.8999999999999995,20
997,7.000000000000002,25
998,-12.5,25
999,-6.29999999999999,45
1000,-10.5,5
1001,-11.0,10
1002,2.700000000000001,50
1003,18.399999999999984,35
1004,-6.3999999999999995,15
1005,-12.5,25
1006,-11.0,10
1007,-10.6,15
1008,-10.4,10
1009,-2.099999999999998,20
1010,-9.7,15
1011,-10.5,5
1012,14.199999999999987,35
1013,-11.0,10
1014,-4.099999999999999,10
1015,-10.5,5
1016,-10.2,5
1017,-10.5,5
1018,-1.6999999999999993,15
1019,-10.5,5
1020,3.900000000000002,20
1021,14.49999999999997,65
1022,9.49999999999998,50
1023,-11.5,15
1024,-10.7,10
1025,7.099999999999996,35
1026,-9.2,5
1027,-10.9,15
1028,0.7000000000000011,20
1029,-10.5,5
1030,-1.9999999999999982,15
1031,8.399999999999997,35
1032,-7.6,10
1033,-11.5,15
1034,3.0999999999999943,40
1035,0.3999999999999968,20
1036,6.3000000000000025,20
1037,-11.2,15
1038,-10.9,15
1039,0.5999999999999979,45
1040,-12.5,25
1041,-10.5,5
1042,-2.1999999999999966,20
1043,-2.1999999999999975,20
1044,5.600000000000001,35
1045,-10.7,10
1046,-6.899999999999999,10
1047,-10.5,5
1048,-3.599999999999998,20
1049,17.99999999999998,50
1050,-7.199999999999999,5
1051,-10.4,10
1052,-0.5999999999999979,15
1053,-10.4,10
1054,-11.5,15
1055,-7.0,20
1056,22.099999999999973,50
1057,9.299999999999978,50
1058,-10.5,5
1059,30.79999999999997,70
1060,-11.0,10
1061,7.000000000000002,20
1062,-5.799999999999999,20
1063,-10.7,10
1064,-8.4,10
1065,4.900000000000002,20
1066,-10.5,5
1067,3.200000000000001,20
1068,-11.5,15
1069,3.5000000000000036,20
1070,9.599999999999993,35
1071,-3.6999999999999975,20
1072,2.0000000000000018,35
1073,-10.5,5
1074,9.499999999999995,50
1075,-5.6,15
1076,-1.0999999999999979,35
1077,-12.5,25
1078,-11.0,10
1079,-11.2,15
1080,5.600000000000005,20
1081,-11.0,10
1082,-11.5,15
1083,-10.5,5
1084,-5.699999999999995,25
1085,-10.5,5
1086,7.200000000000001,45
1087,-11.5,15
1088,-11.0,10
1089,5.099999999999998,35
1090,22.39999999999995,70
1091,-10.5,5
1092,12.399999999999986,45
1093,-12.5,25
1094,-11.5,15
1095,-10.4,10
1096,-2.7999999999999954,20
1097,-9.1,20
1098,-11.0,10
1099,-8.2,5
1100,-11.0,10
1101,7.9,40
1102,1.8000000000000025,20
1103,-10.5,5
1104,-13.0,30
1105,-10.5,5
1106,-10.2,5
1107,4.200000000000003,20
1108,-10.5,5
1109,-11.5,15
1110,3.900000000000002,20
1111,1.8000000000000043,20
1112,-0.1999999999999975,15
1113,11.799999999999988,45
1114,-11.0,10
1115,-11.0,10
1116,-11.0,10
1117,-1.0,35
1118,-10.5,5
1119,-11.5,15
1120,7.599999999999982,50
1121,0.20000000000000107,20
1122,-9.7,15
1123,1.8000000000000025,15
1124,-10.5,5
1125,-4.099999999999999,20
1126,-6.1,10
1127,1.1000000000000014,15
1128,-10.5,5
1129,9.499999999999995,40
1130,-7.199999999999999,5
1131,-4.099999999999999,10
1132,2.200000000000003,20
1133,-0.4999999999999982,20
1134,-11.0,10
1135,-10.5,5
1136,1.0999999999999996,20
1137,-0.4999999999999982,20
1138,4.200000000000005,20
1139,-9.799999999999999,10
1140,14.999999999999984,40
1141,-0.4999999999999982,20
1142,-10.9,15
1143,-8.7,15
1144,23.199999999999974,45
1145,-11.0,10
1146,-10.5,5
1147,-6.8999999999999995,20
1148,-8.9,10
1149,0.9000000000000021,20
1150,-2.099999999999998,20
1151,-10.5,5
1152,29.900000000000013,65
1153,15.099999999999985,45
1154,-11.5,15
1155,-11.0,10
1156,0.6000000000000032,20
1157,-2.299999999999998,15
1158,-11.5,15
1159,-10.5,5
1160,-6.2999999999999945,25
1161,-10.5,5
1162,-11.0,10
1163,-4.799999999999992,30
1164,-11.2,15
1165,-10.5,5
